codigo_municipio_ibge,municipio,idhm
4217808,TAIÓ,0.761
4217907,TANGARÁ,0.737
4217956,TIGRINHOS,0.717
4218004,TIJUCAS,0.76
4218103,TIMBÉ DO SUL,0.72
4218202,TIMBÓ,0.784
4218251,TIMBÓ GRANDE,0.659
4218301,TRÊS BARRAS,0.706
4218350,TREVISO,0.774
4218400,TREZE DE MAIO,0.729
4218509,TREZE TÍLIAS,0.795
4218608,TROMBUDO CENTRAL,0.775
4218707,TUBARÃO,0.796
4218756,TUNÁPOLIS,0.752
4218806,TURVO,0.74
4218855,UNIÃO DO OESTE,0.705
4218905,URUBICI,0.694
4218954,URUPEMA,0.699
4219002,URUSSANGA,0.772
4219101,VARGEÃO,0.686
4219150,VARGEM,0.629
4219176,VARGEM BONITA,0.718
4219200,VIDAL RAMOS,0.7
4219309,VIDEIRA,0.764
4219358,VITOR MEIRELES,0.673
4219408,WITMARSUM,0.71
4219507,XANXERÊ,0.775
4219606,XAVANTINA,0.749
4219705,XAXIM,0.752
4219853,ZORTÉA,0.761
4300034,ACEGUÁ,0.687
4300059,ÁGUA SANTA,0.75
4300109,AGUDO,0.694
4300208,AJURICABA,0.753
4300307,ALECRIM,0.672
4300406,ALEGRETE,0.74
4300455,ALEGRIA,0.695
4300471,ALMIRANTE TAMANDARÉ DO SUL,0.74
4300505,ALPESTRE,0.671
4300554,ALTO ALEGRE,0.747
4300570,ALTO FELIZ,0.734
4300604,ALVORADA,0.699
4300638,AMARAL FERRADOR,0.624
4300646,AMETISTA DO SUL,0.682
4300661,ANDRÉ DA ROCHA,0.72
4300703,ANTA GORDA,0.74
4300802,ANTÔNIO PRADO,0.758
4300851,ARAMBARÉ,0.691
4300877,ARARICÁ,0.679
4300901,ARATIBA,0.772
4301008,ARROIO DO MEIO,0.769
4301057,ARROIO DO SAL,0.74
4301073,ARROIO DO PADRE,0.669
4301107,ARROIO DOS RATOS,0.698
4301206,ARROIO DO TIGRE,0.707
4301305,ARROIO GRANDE,0.657
4301404,ARVOREZINHA,0.694
4301503,AUGUSTO PESTANA,0.743
4301552,ÁUREA,0.707
4301602,BAGÉ,0.74
4301636,BALNEÁRIO PINHAL,0.696
4301651,BARÃO,0.748
4301701,BARÃO DE COTEGIPE,0.719
4301750,BARÃO DO TRIUNFO,0.61
4301800,BARRACÃO,0.71
4301859,BARRA DO GUARITA,0.734
4301875,BARRA DO QUARAÍ,0.662
4301909,BARRA DO RIBEIRO,0.67
4301925,BARRA DO RIO AZUL,0.723
4301958,BARRA FUNDA,0.763
4302006,BARROS CASSAL,0.65
4302055,BENJAMIN CONSTANT DO SUL,0.619
4302105,BENTO GONÇALVES,0.778
4302154,BOA VISTA DAS MISSÕES,0.676
4302204,BOA VISTA DO BURICÁ,0.762
4302220,BOA VISTA DO CADEADO,0.703
4302238,BOA VISTA DO INCRA,0.731
4302253,BOA VISTA DO SUL,0.728
4302303,BOM JESUS,0.666
4302352,BOM PRINCÍPIO,0.746
4302378,BOM PROGRESSO,0.723
4302402,BOM RETIRO DO SUL,0.739
4302451,BOQUEIRÃO DO LEÃO,0.7
4302501,BOSSOROCA,0.692
4302584,BOZANO,0.745
4302600,BRAGA,0.674
4302659,BROCHIER,0.699
4302709,BUTIÁ,0.689
4302808,CAÇAPAVA DO SUL,0.704
4302907,CACEQUI,0.7
4303004,CACHOEIRA DO SUL,0.742
4303103,CACHOEIRINHA,0.757
4303202,CACIQUE DOBLE,0.662
4303301,CAIBATÉ,0.719
4303400,CAIÇARA,0.699
4303509,CAMAQUÃ,0.697
4303558,CAMARGO,0.736
4303608,CAMBARÁ DO SUL,0.697
4303673,CAMPESTRE DA SERRA,0.706
4303707,CAMPINA DAS MISSÕES,0.738
4303806,CAMPINAS DO SUL,0.76
4303905,CAMPO BOM,0.745
4304002,CAMPO NOVO,0.703
4304101,CAMPOS BORGES,0.708
4304200,CANDELÁRIA,0.674
4304309,CÂNDIDO GODÓI,0.728
4304358,CANDIOTA,0.698
4304408,CANELA,0.748
4304507,CANGUÇU,0.65
4304606,CANOAS,0.75
4304614,CANUDOS DO VALE,0.713
4304622,CAPÃO BONITO DO SUL,0.637
4304630,CAPÃO DA CANOA,0.743
4304655,CAPÃO DO CIPÓ,0.672
4304663,CAPÃO DO LEÃO,0.637
4304671,CAPIVARI DO SUL,0.766
4304689,CAPELA DE SANTANA,0.661
4304697,CAPITÃO,0.746
4304705,CARAZINHO,0.766
4304713,CARAÁ,0.652
4304804,CARLOS BARBOSA,0.796
4304853,CARLOS GOMES,0.739
4304903,CASCA,0.785
4304952,CASEIROS,0.703
4305009,CATUÍPE,0.739
4305108,CAXIAS DO SUL,0.782
4305116,CENTENÁRIO,0.701
4305124,CERRITO,0.649
4305132,CERRO BRANCO,0.661
4305157,CERRO GRANDE,0.674
4305173,CERRO GRANDE DO SUL,0.66
4305207,CERRO LARGO,0.764
4305306,CHAPADA,0.757
4305355,CHARQUEADAS,0.747
4305371,CHARRUA,0.62
4305405,CHIAPETTA,0.732
4305439,CHUÍ,0.706
4305447,CHUVISCA,0.616
4305454,CIDREIRA,0.729
4305504,CIRÍACO,0.719
4305587,COLINAS,0.765
4305603,COLORADO,0.758
4305702,CONDOR,0.747
4305801,CONSTANTINA,0.754
4305835,COQUEIRO BAIXO,0.692
4305850,COQUEIROS DO SUL,0.746
4305871,CORONEL BARROS,0.744
4305900,CORONEL BICACO,0.665
4305934,CORONEL PILAR,0.727
4305959,COTIPORÃ,0.741
4305975,COXILHA,0.706
4306007,CRISSIUMAL,0.712
4306056,CRISTAL,0.644
4306072,CRISTAL DO SUL,0.66
4306106,CRUZ ALTA,0.75
4306130,CRUZALTENSE,0.719
4306205,CRUZEIRO DO SUL,0.723
4306304,DAVID CANABARRO,0.762
4306320,DERRUBADAS,0.707
4306353,DEZESSEIS DE NOVEMBRO,0.654
4306379,DILERMANDO DE AGUIAR,0.648
4306403,DOIS IRMÃOS,0.743
4306429,DOIS IRMÃOS DAS MISSÕES,0.67
4306452,DOIS LAJEADOS,0.757
4306502,DOM FELICIANO,0.587
4306551,DOM PEDRO DE ALCÂNTARA,0.691
4306601,DOM PEDRITO,0.708
4306700,DONA FRANCISCA,0.697
4306734,DOUTOR MAURÍCIO CARDOSO,0.706
4306759,DOUTOR RICARDO,0.724
4306767,ELDORADO DO SUL,0.717
4306809,ENCANTADO,0.767
4306908,ENCRUZILHADA DO SUL,0.657
4306924,ENGENHO VELHO,0.717
4306932,ENTRE-IJUÍS,0.68
4306957,ENTRE RIOS DO SUL,0.703
4306973,EREBANGO,0.712
4307005,ERECHIM,0.776
4307054,ERNESTINA,0.716
4307104,HERVAL,0.687
4307203,ERVAL GRANDE,0.681
4307302,ERVAL SECO,0.685
4307401,ESMERALDA,0.68
4307450,ESPERANÇA DO SUL,0.661
4307500,ESPUMOSO,0.765
4307559,ESTAÇÃO,0.753
4307609,ESTÂNCIA VELHA,0.757
4307708,ESTEIO,0.754
4307807,ESTRELA,0.767
4307815,ESTRELA VELHA,0.679
4307831,EUGÊNIO DE CASTRO,0.712
4307864,FAGUNDES VARELA,0.763
4307906,FARROUPILHA,0.777
4308003,FAXINAL DO SOTURNO,0.72
4308052,FAXINALZINHO,0.666
4308078,FAZENDA VILANOVA,0.698
4308102,FELIZ,0.75
4308201,FLORES DA CUNHA,0.754
4308250,FLORIANO PEIXOTO,0.663
4308300,FONTOURA XAVIER,0.661
4308409,FORMIGUEIRO,0.682
4308433,FORQUETINHA,0.683
4308458,FORTALEZA DOS VALOS,0.756
4308508,FREDERICO WESTPHALEN,0.76
4308607,GARIBALDI,0.786
4308656,GARRUCHOS,0.671
4308706,GAURAMA,0.738
4308805,GENERAL CÂMARA,0.686
4308854,GENTIL,0.733
4308904,GETÚLIO VARGAS,0.746
4309001,GIRUÁ,0.721
4309050,GLORINHA,0.714
4309100,GRAMADO,0.764
4309126,GRAMADO DOS LOUREIROS,0.685
4309159,GRAMADO XAVIER,0.634
4309209,GRAVATAÍ,0.736
4309258,GUABIJU,0.758
4309308,GUAÍBA,0.73
4309407,GUAPORÉ,0.765
4309506,GUARANI DAS MISSÕES,0.737
4309555,HARMONIA,0.749
4309571,HERVEIRAS,0.616
4309605,HORIZONTINA,0.783
4309654,HULHA NEGRA,0.643
4309704,HUMAITÁ,0.738
4309753,IBARAMA,0.652
4309803,IBIAÇÁ,0.739
4309902,IBIRAIARAS,0.724
4309951,IBIRAPUITÃ,0.638
4310009,IBIRUBÁ,0.765
4310108,IGREJINHA,0.721
4310207,IJUÍ,0.781
4310306,ILÓPOLIS,0.73
4310330,IMBÉ,0.764
4310363,IMIGRANTE,0.743
4310405,INDEPENDÊNCIA,0.693
4310413,INHACORÁ,0.673
4310439,IPÊ,0.728
4310462,IPIRANGA DO SUL,0.791
4310504,IRAÍ,0.691
4310538,ITAARA,0.76
4310553,ITACURUBI,0.657
4310579,ITAPUCA,0.664
4310603,ITAQUI,0.713
4310652,ITATI,0.669
4310702,ITATIBA DO SUL,0.681
4310751,IVORÁ,0.724
4310801,IVOTI,0.784
4310850,JABOTICABA,0.658
4310876,JACUIZINHO,0.662
4310900,JACUTINGA,0.726
4311007,JAGUARÃO,0.707
4311106,JAGUARI,0.712
4311122,JAQUIRANA,0.614
4311130,JARI,0.631
4311155,JÓIA,0.686
4311205,JÚLIO DE CASTILHOS,0.716
4311239,LAGOA BONITA DO SUL,0.67
4311254,LAGOÃO,0.643
4311270,LAGOA DOS TRÊS CANTOS,0.789
4311304,LAGOA VERMELHA,0.738
4311403,LAJEADO,0.778
4311429,LAJEADO DO BUGRE,0.613
4311502,LAVRAS DO SUL,0.699
4311601,LIBERATO SALZANO,0.685
4311627,LINDOLFO COLLOR,0.712
4311643,LINHA NOVA,0.749
4311700,MACHADINHO,0.692
4311718,MAÇAMBARÁ,0.684
4311734,MAMPITUBA,0.649
4311759,MANOEL VIANA,0.655
4311775,MAQUINÉ,0.682
4311791,MARATÁ,0.697
4311809,MARAU,0.774
4311908,MARCELINO RAMOS,0.724
4311981,MARIANA PIMENTEL,0.701
4312005,MARIANO MORO,0.73
4312054,MARQUES DE SOUZA,0.687
4312104,MATA,0.656
4312138,MATO CASTELHANO,0.727
4312153,MATO LEITÃO,0.746
4312179,MATO QUEIMADO,0.717
4312203,MAXIMILIANO DE ALMEIDA,0.699
4312252,MINAS DO LEÃO,0.681
4312302,MIRAGUAÍ,0.725
4312351,MONTAURI,0.764
4312377,MONTE ALEGRE DOS CAMPOS,0.65
4312385,MONTE BELO DO SUL,0.752
4312401,MONTENEGRO,0.755
4312427,MORMAÇO,0.714
4312443,MORRINHOS DO SUL,0.711
4312450,MORRO REDONDO,0.702
4312476,MORRO REUTER,0.743
4312500,MOSTARDAS,0.664
4312609,MUÇUM,0.746
4312617,MUITOS CAPÕES,0.702
4312625,MULITERNO,0.689
4312658,NÃO-ME-TOQUE,0.765
4312674,NICOLAU VERGUEIRO,0.753
4312708,NONOAI,0.702
4312757,NOVA ALVORADA,0.74
4312807,NOVA ARAÇÁ,0.785
4312906,NOVA BASSANO,0.747
4312955,NOVA BOA VISTA,0.768
4313003,NOVA BRÉSCIA,0.778
4313011,NOVA CANDELÁRIA,0.759
4313037,NOVA ESPERANÇA DO SUL,0.735
4313060,NOVA HARTZ,0.689
4313086,NOVA PÁDUA,0.761
4313102,NOVA PALMA,0.744
4313201,NOVA PETRÓPOLIS,0.78
4313300,NOVA PRATA,0.766
4313334,NOVA RAMADA,0.742
4313359,NOVA ROMA DO SUL,0.741
4313375,NOVA SANTA RITA,0.718
4313391,NOVO CABRAIS,0.688
4313409,NOVO HAMBURGO,0.747
4313425,NOVO MACHADO,0.663
4313441,NOVO TIRADENTES,0.676
4313466,NOVO XINGU,0.767
4313490,NOVO BARREIRO,0.706
4313508,OSÓRIO,0.751
4313607,PAIM FILHO,0.706
4313656,PALMARES DO SUL,0.715
4313706,PALMEIRA DAS MISSÕES,0.737
4313805,PALMITINHO,0.72
4313904,PANAMBI,0.761
4313953,PANTANO GRANDE,0.661
4314001,PARAÍ,0.773
4314027,PARAÍSO DO SUL,0.676
4314035,PARECI NOVO,0.749
4314050,PAROBÉ,0.704
4314068,PASSA SETE,0.622
4314076,PASSO DO SOBRADO,0.698
4314100,PASSO FUNDO,0.776
4314134,PAULO BENTO,0.71
4314159,PAVERAMA,0.683
4314175,PEDRAS ALTAS,0.64
4314209,PEDRO OSÓRIO,0.678
4314308,PEJUÇARA,0.741
4314407,PELOTAS,0.739
4314423,PICADA CAFÉ,0.758
4314456,PINHAL,0.72
4314464,PINHAL DA SERRA,0.65
4314472,PINHAL GRANDE,0.678
4314498,PINHEIRINHO DO VALE,0.71
4314506,PINHEIRO MACHADO,0.661
4314555,PIRAPÓ,0.669
4314605,PIRATINI,0.658
4314704,PLANALTO,0.687
4314753,POÇO DAS ANTAS,0.744
4314779,PONTÃO,0.725
4314787,PONTE PRETA,0.725
4314803,PORTÃO,0.713
4314902,PORTO ALEGRE,0.805
4315008,PORTO LUCENA,0.693
4315057,PORTO MAUÁ,0.698
4315073,PORTO VERA CRUZ,0.69
4315107,PORTO XAVIER,0.723
4315131,POUSO NOVO,0.715
4315149,PRESIDENTE LUCENA,0.757
4315156,PROGRESSO,0.683
4315172,PROTÁSIO ALVES,0.733
4315206,PUTINGA,0.715
4315305,QUARAÍ,0.704
4315313,QUATRO IRMÃOS,0.689
4315321,QUEVEDOS,0.665
4315354,QUINZE DE NOVEMBRO,0.756
4315404,REDENTORA,0.631
4315453,RELVADO,0.731
4315503,RESTINGA SECA,0.683
4315552,RIO DOS ÍNDIOS,0.656
4315602,RIO GRANDE,0.744
4315701,RIO PARDO,0.693
4315750,RIOZINHO,0.661
4315800,ROCA SALES,0.729
4315909,RODEIO BONITO,0.732
4315958,ROLADOR,0.689
4316006,ROLANTE,0.688
4316105,RONDA ALTA,0.724
4316204,RONDINHA,0.764
4316303,ROQUE GONZALES,0.688
4316402,ROSÁRIO DO SUL,0.699
4316428,SAGRADA FAMÍLIA,0.678
4316436,SALDANHA MARINHO,0.762
4316451,SALTO DO JACUÍ,0.687
4316477,SALVADOR DAS MISSÕES,0.753
4316501,SALVADOR DO SUL,0.74
4316600,SANANDUVA,0.747
4316709,SANTA BÁRBARA DO SUL,0.725
4316733,SANTA CECÍLIA DO SUL,0.725
4316758,SANTA CLARA DO SUL,0.74
4316808,SANTA CRUZ DO SUL,0.773
4316907,SANTA MARIA,0.784
4316956,SANTA MARIA DO HERVAL,0.676
4316972,SANTA MARGARIDA DO SUL,0.663
4317004,SANTANA DA BOA VISTA,0.633
4317103,SANT'ANA DO LIVRAMENTO,0.727
4317202,SANTA ROSA,0.769
4317251,SANTA TEREZA,0.746
4317301,SANTA VITÓRIA DO PALMAR,0.712
4317400,SANTIAGO,0.766
4317509,SANTO ÂNGELO,0.772
4317558,SANTO ANTÔNIO DO PALMA,0.764
4317608,SANTO ANTÔNIO DA PATRULHA,0.717
4317707,SANTO ANTÔNIO DAS MISSÕES,0.686
4317756,SANTO ANTÔNIO DO PLANALTO,0.759
4317806,SANTO AUGUSTO,0.739
4317905,SANTO CRISTO,0.738
4317954,SANTO EXPEDITO DO SUL,0.732
4318002,SÃO BORJA,0.736
4318051,SÃO DOMINGOS DO SUL,0.763
4318101,SÃO FRANCISCO DE ASSIS,0.675
4318200,SÃO FRANCISCO DE PAULA,0.685
4318309,SÃO GABRIEL,0.699
4318408,SÃO JERÔNIMO,0.696
4318424,SÃO JOÃO DA URTIGA,0.694
4318432,SÃO JOÃO DO POLÊSINE,0.748
4318440,SÃO JORGE,0.732
4318457,SÃO JOSÉ DAS MISSÕES,0.651
4318465,SÃO JOSÉ DO HERVAL,0.717
4318481,SÃO JOSÉ DO HORTÊNCIO,0.707
4318499,SÃO JOSÉ DO INHACORÁ,0.747
4318507,SÃO JOSÉ DO NORTE,0.623
4318606,SÃO JOSÉ DO OURO,0.755
4318614,SÃO JOSÉ DO SUL,0.725
4318622,SÃO JOSÉ DOS AUSENTES,0.663
4318705,SÃO LEOPOLDO,0.739
4318804,SÃO LOURENÇO DO SUL,0.687
4318903,SÃO LUIZ GONZAGA,0.741
4319000,SÃO MARCOS,0.768
4319109,SÃO MARTINHO,0.726
4319125,SÃO MARTINHO DA SERRA,0.652
4319158,SÃO MIGUEL DAS MISSÕES,0.667
4319208,SÃO NICOLAU,0.645
4319307,SÃO PAULO DAS MISSÕES,0.692
4319356,SÃO PEDRO DA SERRA,0.739
4319364,SÃO PEDRO DAS MISSÕES,0.664
4319372,SÃO PEDRO DO BUTIÁ,0.763
4319406,SÃO PEDRO DO SUL,0.709
4319505,SÃO SEBASTIÃO DO CAÍ,0.739
4319604,SÃO SEPÉ,0.708
4319703,SÃO VALENTIM,0.72
4319711,SÃO VALENTIM DO SUL,0.764
4319737,SÃO VALÉRIO DO SUL,0.642
4319752,SÃO VENDELINO,0.754
4319802,SÃO VICENTE DO SUL,0.685
4319901,SAPIRANGA,0.711
4320008,SAPUCAIA DO SUL,0.726
4320107,SARANDI,0.777
4320206,SEBERI,0.723
4320230,SEDE NOVA,0.712
4320263,SEGREDO,0.659
4320305,SELBACH,0.777
4320321,SENADOR SALGADO FILHO,0.693
4320354,SENTINELA DO SUL,0.671
4320404,SERAFINA CORRÊA,0.76
4320453,SÉRIO,0.652
4320503,SERTÃO,0.751
4320552,SERTÃO SANTANA,0.689
4320578,SETE DE SETEMBRO,0.683
4320602,SEVERIANO DE ALMEIDA,0.752
4320651,SILVEIRA MARTINS,0.742
4320677,SINIMBU,0.631
4320701,SOBRADINHO,0.743
4320800,SOLEDADE,0.731
4320859,TABAÍ,0.701
4320909,TAPEJARA,0.76
4321006,TAPERA,0.747
4321105,TAPES,0.695
4321204,TAQUARA,0.727
4321303,TAQUARI,0.733
4321329,TAQUARUÇU DO SUL,0.739
4321352,TAVARES,0.656
4321402,TENENTE PORTELA,0.708
4321436,TERRA DE AREIA,0.689
4321451,TEUTÔNIA,0.747
4321469,TIO HUGO,0.742
4321477,TIRADENTES DO SUL,0.689
4321493,TOROPI,0.683
4321501,TORRES,0.762
4321600,TRAMANDAÍ,0.719
4321626,TRAVESSEIRO,0.701
4321634,TRÊS ARROIOS,0.791
4321667,TRÊS CACHOEIRAS,0.718
4321709,TRÊS COROAS,0.71
4321808,TRÊS DE MAIO,0.759
4321832,TRÊS FORQUILHAS,0.662
4321857,TRÊS PALMEIRAS,0.703
4321907,TRÊS PASSOS,0.768
4321956,TRINDADE DO SUL,0.687
4322004,TRIUNFO,0.733
4322103,TUCUNDUVA,0.747
4322152,TUNAS,0.657
4322186,TUPANCI DO SUL,0.694
4322202,TUPANCIRETÃ,0.709
4322251,TUPANDI,0.718
4322301,TUPARENDI,0.728
4322327,TURUÇU,0.629
4322343,UBIRETAMA,0.7
4322350,UNIÃO DA SERRA,0.733
4322376,UNISTALDA,0.649
4322400,URUGUAIANA,0.744
4322509,VACARIA,0.721
4322525,VALE VERDE,0.646
4322533,VALE DO SOL,0.624
4322541,VALE REAL,0.737
4322558,VANINI,0.757
4322608,VENÂNCIO AIRES,0.712
4322707,VERA CRUZ,0.737
4322806,VERANÓPOLIS,0.773
4322855,VESPASIANO CORREA,0.723
4322905,VIADUTOS,0.702
4323002,VIAMÃO,0.717
4323101,VICENTE DUTRA,0.638
4323200,VICTOR GRAEFF,0.777
4323309,VILA FLORES,0.742
4323358,VILA LÂNGARO,0.705
4323408,VILA MARIA,0.761
4323457,VILA NOVA DO SUL,0.662
4323507,VISTA ALEGRE,0.739
4323606,VISTA ALEGRE DO PRATA,0.78
4323705,VISTA GAÚCHA,0.757
4323754,VITÓRIA DAS MISSÕES,0.655
4323770,WESTFALIA,0.752
4323804,XANGRI-LÁ,0.735
5000203,ÁGUA CLARA,0.67
5000252,ALCINÓPOLIS,0.711
5000609,AMAMBAI,0.673
5000708,ANASTÁCIO,0.663
5000807,ANAURILÂNDIA,0.67
5000856,ANGÉLICA,0.697
5000906,ANTÔNIO JOÃO,0.643
5001003,APARECIDA DO TABOADO,0.697
5001102,AQUIDAUANA,0.688
5001243,ARAL MOREIRA,0.633
5001508,BANDEIRANTES,0.681
5001904,BATAGUASSU,0.71
5002001,BATAYPORÃ,0.684
5002100,BELA VISTA,0.698
5002159,BODOQUENA,0.666
5002209,BONITO,0.67
5002308,BRASILÂNDIA,0.701
5002407,CAARAPÓ,0.692
5002605,CAMAPUÃ,0.703
5002704,CAMPO GRANDE,0.784
5002803,CARACOL,0.647
5002902,CASSILÂNDIA,0.727
5002951,CHAPADÃO DO SUL,0.754
5003108,CORGUINHO,0.671
5003157,CORONEL SAPUCAIA,0.589
5003207,CORUMBÁ,0.7
5003256,COSTA RICA,0.706
5003306,COXIM,0.703
5003454,DEODÁPOLIS,0.694
5003488,DOIS IRMÃOS DO BURITI,0.639
5003504,DOURADINA,0.699
5003702,DOURADOS,0.747
5003751,ELDORADO,0.684
5003801,FÁTIMA DO SUL,0.714
5003900,FIGUEIRÃO,0.66
5004007,GLÓRIA DE DOURADOS,0.721
5004106,GUIA LOPES DA LAGUNA,0.675
5004304,IGUATEMI,0.662
5004403,INOCÊNCIA,0.681
5004502,ITAPORÃ,0.654
5004601,ITAQUIRAÍ,0.62
5004700,IVINHEMA,0.72
5004809,JAPORÃ,0.526
5004908,JARAGUARI,0.664
5005004,JARDIM,0.712
5005103,JATEÍ,0.708
5005152,JUTI,0.623
5005202,LADÁRIO,0.704
5005251,LAGUNA CARAPÃ,0.672
5005400,MARACAJU,0.736
5005608,MIRANDA,0.632
5005681,MUNDO NOVO,0.686
5005707,NAVIRAÍ,0.7
5005806,NIOAQUE,0.639
5006002,NOVA ALVORADA DO SUL,0.694
5006200,NOVA ANDRADINA,0.721
5006259,NOVO HORIZONTE DO SUL,0.649
5006309,PARANAÍBA,0.721
5006358,PARANHOS,0.588
5006408,PEDRO GOMES,0.671
5006606,PONTA PORÃ,0.701
5006903,PORTO MURTINHO,0.666
5007109,RIBAS DO RIO PARDO,0.664
5007208,RIO BRILHANTE,0.715
5007307,RIO NEGRO,0.709
5007406,RIO VERDE DE MATO GROSSO,0.673
5007505,ROCHEDO,0.651
5007554,SANTA RITA DO PARDO,0.642
5007695,SÃO GABRIEL DO OESTE,0.729
5007703,SETE QUEDAS,0.614
5007802,SELVÍRIA,0.682
5007901,SIDROLÂNDIA,0.686
5007935,SONORA,0.681
5007950,TACURU,0.593
5007976,TAQUARUSSU,0.651
5008008,TERENOS,0.658
5008305,TRÊS LAGOAS,0.744
5008404,VICENTINA,0.711
5100102,ACORIZAL,0.628
5100201,ÁGUA BOA,0.729
5100250,ALTA FLORESTA,0.714
5100300,ALTO ARAGUAIA,0.704
5100359,ALTO BOA VISTA,0.651
5100409,ALTO GARÇAS,0.701
5100508,ALTO PARAGUAI,0.638
5100607,ALTO TAQUARI,0.705
5100805,APIACÁS,0.675
5101001,ARAGUAIANA,0.687
5101209,ARAGUAINHA,0.701
5101258,ARAPUTANGA,0.725
5101308,ARENÁPOLIS,0.704
5101407,ARIPUANÃ,0.675
5101605,BARÃO DE MELGAÇO,0.6
5101704,BARRA DO BUGRES,0.693
5101803,BARRA DO GARÇAS,0.748
5101852,BOM JESUS DO ARAGUAIA,0.661
5101902,BRASNORTE,0.696
5102504,CÁCERES,0.708
5102603,CAMPINÁPOLIS,0.538
5102637,CAMPO NOVO DO PARECIS,0.734
5102678,CAMPO VERDE,0.75
5102686,CAMPOS DE JÚLIO,0.744
5102694,CANABRAVA DO NORTE,0.667
5102702,CANARANA,0.693
5102793,CARLINDA,0.665
5102850,CASTANHEIRA,0.665
5103007,CHAPADA DOS GUIMARÃES,0.688
5103056,CLÁUDIA,0.699
5103106,COCALINHO,0.66
5103205,COLÍDER,0.713
5103254,COLNIZA,0.611
5103304,COMODORO,0.689
5103353,CONFRESA,0.668
5103361,CONQUISTA D'OESTE,0.718
5103379,COTRIGUAÇU,0.601
5103403,CUIABÁ,0.785
5103437,CURVELÂNDIA,0.69
5103452,DENISE,0.683
5103502,DIAMANTINO,0.718
5103601,DOM AQUINO,0.69
5103700,FELIZ NATAL,0.692
5103809,FIGUEIRÓPOLIS D'OESTE,0.679
5103858,GAÚCHA DO NORTE,0.615
5103908,GENERAL CARNEIRO,0.67
5103957,GLÓRIA D'OESTE,0.71
5104104,GUARANTÃ DO NORTE,0.703
5104203,GUIRATINGA,0.705
5104500,INDIAVAÍ,0.661
5104526,IPIRANGA DO NORTE,0.727
5104542,ITANHANGÁ,0.71
5104559,ITAÚBA,0.69
5104609,ITIQUIRA,0.693
5104807,JACIARA,0.735
5104906,JANGADA,0.63
5105002,JAURU,0.673
5105101,JUARA,0.682
5105150,JUÍNA,0.716
5105176,JURUENA,0.662
5105200,JUSCIMEIRA,0.714
5105234,LAMBARI D'OESTE,0.627
5105259,LUCAS DO RIO VERDE,0.768
5105309,LUCIARA,0.676
5105507,VILA BELA DA SANTÍSSIMA TRINDADE,0.645
5105580,MARCELÂNDIA,0.701
5105606,MATUPÁ,0.716
5105622,MIRASSOL D'OESTE,0.704
5105903,NOBRES,0.699
5106000,NORTELÂNDIA,0.702
5106109,NOSSA SENHORA DO LIVRAMENTO,0.638
5106158,NOVA BANDEIRANTES,0.65
5106174,NOVA NAZARÉ,0.595
5106182,NOVA LACERDA,0.636
5106190,NOVA SANTA HELENA,0.714
5106208,NOVA BRASILÂNDIA,0.651
5106216,NOVA CANAÃ DO NORTE,0.686
5106224,NOVA MUTUM,0.758
5106232,NOVA OLÍMPIA,0.682
5106240,NOVA UBIRATÃ,0.669
5106257,NOVA XAVANTINA,0.704
5106265,NOVO MUNDO,0.674
5106273,NOVO HORIZONTE DO NORTE,0.664
5106281,NOVO SÃO JOAQUIM,0.649
5106299,PARANAÍTA,0.672
5106307,PARANATINGA,0.667
5106315,NOVO SANTO ANTÔNIO,0.653
5106372,PEDRA PRETA,0.679
5106422,PEIXOTO DE AZEVEDO,0.649
5106455,PLANALTO DA SERRA,0.656
5106505,POCONÉ,0.652
5106653,PONTAL DO ARAGUAIA,0.734
5106703,PONTE BRANCA,0.686
5106752,PONTES E LACERDA,0.703
5106778,PORTO ALEGRE DO NORTE,0.673
5106802,PORTO DOS GAÚCHOS,0.685
5106828,PORTO ESPERIDIÃO,0.652
5106851,PORTO ESTRELA,0.599
5107008,POXORÉO,0.678
5107040,PRIMAVERA DO LESTE,0.752
5107065,QUERÊNCIA,0.692
5107107,SÃO JOSÉ DOS QUATRO MARCOS,0.719
5107156,RESERVA DO CABAÇAL,0.676
5107180,RIBEIRÃO CASCALHEIRA,0.67
5107198,RIBEIRÃOZINHO,0.692
5107206,RIO BRANCO,0.707
5107248,SANTA CARMEM,0.715
5107263,SANTO AFONSO,0.689
5107297,SÃO JOSÉ DO POVO,0.661
5107305,SÃO JOSÉ DO RIO CLARO,0.682
5107354,SÃO JOSÉ DO XINGU,0.657
5107404,SÃO PEDRO DA CIPA,0.66
5107578,RONDOLÂNDIA,0.64
5107602,RONDONÓPOLIS,0.755
5107701,ROSÁRIO OESTE,0.65
5107743,SANTA CRUZ DO XINGU,0.684
5107750,SALTO DO CÉU,0.666
5107768,SANTA RITA DO TRIVELATO,0.735
5107776,SANTA TEREZINHA,0.609
5107792,SANTO ANTÔNIO DO LESTE,0.655
5107800,SANTO ANTÔNIO DO LEVERGER,0.656
5107859,SÃO FÉLIX DO ARAGUAIA,0.668
5107875,SAPEZAL,0.732
5107883,SERRA NOVA DOURADA,0.664
5107909,SINOP,0.754
5107925,SORRISO,0.744
5107941,TABAPORÃ,0.695
5107958,TANGARÁ DA SERRA,0.729
5108006,TAPURAH,0.714
5108055,TERRA NOVA DO NORTE,0.698
5108105,TESOURO,0.655
5108204,TORIXORÉU,0.716
5108303,UNIÃO DO SUL,0.665
